fips,country,state,county,level,lat,locationId,long,population,metrics.testPositivityRatio,metrics.testPositivityRatioDetails.source,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,metrics.icuHeadroomRatio,metrics.icuHeadroomDetails,metrics.icuCapacityRatio,riskLevels.overall,riskLevels.testPositivityRatio,riskLevels.caseDensity,riskLevels.contactTracerCapacityRatio,riskLevels.infectionRate,riskLevels.icuHeadroomRatio,riskLevels.icuCapacityRatio,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,actuals.hospitalBeds.typicalUsageRate,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,actuals.icuBeds.typicalUsageRate,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,lastUpdatedDate,url,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered
18740,US,,,cbsa,,iso1:us#cbsa:18740,,36600,0.004,other,2.0,,1.26,1.06,,,0.67,2,0,1,4,2,4,0,2694,60,,,,56,19,1,0.31,3,2,0,0.34,1,,11573,10703,2021-06-25,,0.316,0.292,0,
18780,US,,,cbsa,,iso1:us#cbsa:18780,,13283,0.165,other,49.5,,0.86,0.7,,,0.19,3,2,3,4,0,4,0,985,24,,,,25,7,2,0.37,3,0,0,,16,,2778,2455,2021-06-25,,0.209,0.185,0,
18820,US,,,cbsa,,iso1:us#cbsa:18820,,38338,0.109,other,14.9,,0.96,0.68,,,0.34,2,2,2,4,1,4,0,4406,92,,,,29,12,0,0.28,5,1,0,0.24,5,,14062,13195,2021-06-25,,0.367,0.344,0,
18860,US,,,cbsa,,iso1:us#cbsa:18860,,27812,,other,7.2,,0.99,0.99,,,0.81,1,4,1,4,1,4,2,1468,8,,,,49,25,0,0.55,6,4,1,0.51,3,,10013,8693,2021-06-25,,0.36,0.313,0,17895
18880,US,,,cbsa,,iso1:us#cbsa:18880,,284809,0.052,other,4.8,,1.0,0.65,,,0.81,1,1,1,4,1,4,2,27903,456,,,,813,407,13,0.7765436654366544,63,50,3,0.8252380952380952,0,,119464,100451,2021-06-25,,0.419,0.353,0,
18900,US,,,cbsa,,iso1:us#cbsa:18900,,60520,0.028,other,0.9,,0.72,0.76,,,1.0,0,0,0,4,0,4,3,6888,140,,,,189,82,3,0.72,12,12,2,0.74,0,,24712,20857,2021-06-25,,0.383,0.359,0,
18980,US,,,cbsa,,iso1:us#cbsa:18980,,83768,0.047,other,5.8,,0.75,0.72,,,0.58,1,1,1,4,0,4,0,9947,201,,,,185,99,2,0.49,11,6,0,0.69,0,,26656,23314,2021-06-25,,0.318,0.278,0,48742
19000,US,,,cbsa,,iso1:us#cbsa:19000,,58209,0.024,other,1.4,,0.94,0.99,,,,1,0,1,4,1,4,4,4786,74,,,,154,60,,0.35818181818181816,9,,,,2,,21469,20465,2021-06-25,,0.369,0.352,0,
19060,US,,,cbsa,,iso1:us#cbsa:19060,,97284,0.014,other,1.6,,0.59,0.81,,,0.49,1,0,1,4,0,4,0,10026,303,,,,313,181,10,0.6908626198083067,31,15,1,0.5921973094170404,3,,38903,35896,2021-06-25,,0.4,0.369,0,
19100,US,,,cbsa,,iso1:us#cbsa:19100,,7573136,0.033,other,4.2,,,,,,0.84,1,1,1,4,4,4,2,828423,10584,,,,22374,11558,298,0.6629905247161885,1464,1235,88,0.6577001592822547,480,,3526955,3035146,2021-06-25,,0.466,0.401,7,6359718
19140,US,,,cbsa,,iso1:us#cbsa:19140,,144724,0.016,other,1.5,,0.66,0.81,,,,1,0,1,4,0,4,4,22135,343,,,,324,164,18,0.4011111111111111,22,,,,7,,47974,42462,2021-06-25,,0.331,0.293,0,89027
19180,US,,,cbsa,,iso1:us#cbsa:19180,,75758,0.02,other,4.3,,0.73,0.65,,,0.24,1,0,1,4,0,4,0,10043,160,,,,419,54,4,0.25,20,4,0,0.42,4,,30708,23412,2021-06-25,,0.405,0.309,0,43730
19220,US,,,cbsa,,iso1:us#cbsa:19220,,54609,0.028,other,5.2,,0.77,0.83,,,,1,0,1,4,0,4,4,5905,137,,,,222,124,9,0.4335135135135135,21,,,,2,,23471,20361,2021-06-25,,0.43,0.373,0,
19260,US,,,cbsa,,iso1:us#cbsa:19260,,100398,0.034,other,1.8,,0.72,0.85,,,,1,1,1,4,0,4,4,10104,223,,,,,,,,,,,,4,,41881,35287,2021-06-25,,0.417,0.351,0,74021
19300,US,,,cbsa,,iso1:us#cbsa:19300,,223234,0.08,other,5.2,,0.89,0.46,,,0.94,1,1,1,4,0,4,3,21828,314,,,,386,306,15,0.64,32,30,4,0.65,0,,79721,64315,2021-06-25,,0.357,0.288,0,140657
19340,US,,,cbsa,,iso1:us#cbsa:19340,,379172,0.011,other,0.8,,0.62,0.59,,,0.49,0,0,0,4,0,4,0,42140,753,,,,1773,553,21,0.4718838127467569,86,42,11,0.5234883720930232,6,,179139,148665,2021-06-25,,0.472,0.392,0,324338
19420,US,,,cbsa,,iso1:us#cbsa:19420,,33167,0.016,other,0.6,,1.04,0.87,,,,0,0,0,4,1,4,4,4392,82,,,,25,10,0,0.31,5,1,0,0.2,0,,11149,9410,2021-06-25,,0.332,0.304,0,
19430,US,,,cbsa,,iso1:us#cbsa:19430,,807611,0.007,other,1.8,,0.83,0.34,,,0.71,1,0,1,4,0,4,1,78750,1522,,,,3979,1863,32,0.5906986680070369,329,235,21,0.720273556231003,15,,360327,330453,2021-06-25,,0.446,0.409,0,
19460,US,,,cbsa,,iso1:us#cbsa:19460,,152603,0.041,other,2.8,,0.62,0.59,,,,1,1,1,4,0,4,4,17751,386,,,,543,178,15,0.4878084714548803,22,,,0.6245454545454545,0,,51663,44876,2021-06-25,,0.339,0.294,0,92292
19500,US,,,cbsa,,iso1:us#cbsa:19500,,104009,0.005,other,0.7,,0.58,0.85,,,0.47,0,0,0,4,0,4,0,11002,221,,,,431,217,2,0.5,50,23,4,0.63,2,,49646,37850,2021-06-25,,0.477,0.364,0,75544
19540,US,,,cbsa,,iso1:us#cbsa:19540,,35777,0.004,other,0.8,,0.95,1.24,,,0.55,0,0,0,4,1,4,0,3519,56,,,,25,18,0,0.65,6,3,1,0.4,0,,9910,9411,2021-06-25,,0.277,0.263,0,
19580,US,,,cbsa,,iso1:us#cbsa:19580,,38087,0.006,other,0.4,,0.83,1.1,,,0.23,0,0,0,4,0,4,0,4323,99,,,,104,21,0,0.32,11,2,0,0.21,0,,15365,14265,2021-06-25,,0.403,0.375,0,
19620,US,,,cbsa,,iso1:us#cbsa:19620,,49025,0.037,other,4.4,,0.96,0.89,,,,1,1,1,4,1,4,4,7960,233,,,,93,17,3,0.45,3,1,1,0.77,0,,24312,18758,2021-06-25,,0.496,0.383,0,40558
19660,US,,,cbsa,,iso1:us#cbsa:19660,,668365,0.04,other,6.4,,0.88,0.27,,,0.62,1,1,1,4,0,4,0,52173,960,,,,2181,1128,39,0.7186244841815681,233,143,13,0.6837768240343348,0,,334332,281120,2021-06-25,,0.5,0.421,0,
19700,US,,,cbsa,,iso1:us#cbsa:19700,,23709,0.004,other,1.8,,1.11,0.98,,,,2,0,1,4,2,4,4,3377,92,,,,25,10,0,0.51,2,0,0,0.15,1,2575,12547,10991,2021-06-25,,0.529,0.464,0,17278
19740,US,,,cbsa,,iso1:us#cbsa:19740,,2967239,0.016,other,5.4,,0.86,0.1,,,0.78,1,0,1,4,0,4,1,288153,3577,,,,6823,3730,108,0.6473765205921148,592,463,55,0.6227171814671816,287,,1366167,1207082,2021-06-25,,0.46,0.407,2,
19760,US,,,cbsa,,iso1:us#cbsa:19760,,37497,0.056,other,6.5,,0.91,0.84,,,0.14,1,1,1,4,1,4,0,3312,79,,,,80,14,0,0.56,8,1,0,0.52,2,,8498,7433,2021-06-25,,0.227,0.198,0,
19780,US,,,cbsa,,iso1:us#cbsa:19780,,699292,0.018,other,1.6,,0.79,0.39,,,,1,0,1,4,0,4,4,80872,956,,,,,,,,,,,,9,,364924,334079,2021-06-25,,0.522,0.478,1,667342
19820,US,,,cbsa,,iso1:us#cbsa:19820,,4319629,0.011,other,1.6,,0.71,0.13,,,0.73,1,0,1,4,0,4,1,430026,10949,,,,12830,7715,182,0.6522954014029618,1133,833,58,0.6520617517328293,73,,2118726,1917391,2021-06-25,,0.49,0.444,19,4036117
19860,US,,,cbsa,,iso1:us#cbsa:19860,,32417,0.03,other,4.8,,0.77,1.02,,,0.18,1,0,1,4,0,4,0,5001,52,,,,25,9,1,0.49,4,0,0,,2,,10496,9784,2021-06-25,,0.324,0.302,0,
19940,US,,,cbsa,,iso1:us#cbsa:19940,,34096,0.003,other,0.0,,0.97,1.18,,,0.64,0,0,0,4,1,4,0,4193,93,,,,80,34,0,0.35,6,3,0,0.69,0,,19870,15149,2021-06-25,,0.583,0.444,0,29899
19980,US,,,cbsa,,iso1:us#cbsa:19980,,33619,0.056,other,3.8,,1.35,1.05,,,0.29,2,1,1,4,2,4,0,5784,76,,,,99,16,0,0.23,8,2,1,0.24,0,,10624,8988,2021-06-25,,0.316,0.267,0,
20020,US,,,cbsa,,iso1:us#cbsa:20020,,149358,0.047,other,5.5,,0.96,0.68,,,,1,1,1,4,1,4,4,15307,415,,,,,,,,,,,,0,,48123,40489,2021-06-25,,0.322,0.271,0,86232
20060,US,,,cbsa,,iso1:us#cbsa:20060,,51438,0.043,other,3.6,,0.86,0.9,,,,1,1,1,4,0,4,4,6415,201,,,,,,,,,,,,6,,13388,11849,2021-06-25,,0.26,0.23,0,24574
20100,US,,,cbsa,,iso1:us#cbsa:20100,,180786,0.013,other,1.8,,0.72,0.75,,,0.96,1,0,1,4,0,4,3,18215,349,,,,385,258,2,0.78,29,27,0,0.88,3,,79963,67152,2021-06-25,,0.442,0.371,0,
20140,US,,,cbsa,,iso1:us#cbsa:20140,,64090,0.028,other,2.0,,0.92,0.94,,,,1,0,1,4,1,4,4,7668,257,,,,,,,,,,,,0,,19432,17541,2021-06-25,,0.303,0.274,1,36120
20180,US,,,cbsa,,iso1:us#cbsa:20180,,79255,0.01,other,0.9,,0.57,0.94,,,0.99,0,0,0,4,0,4,3,8643,153,,,,266,125,2,0.55,26,26,1,0.66,1,,33202,29967,2021-06-25,,0.419,0.378,0,
20220,US,,,cbsa,,iso1:us#cbsa:20220,,97311,0.02,other,2.1,,0.73,0.86,,,0.62,1,0,1,4,0,4,0,13519,211,,,,470,160,3,0.52,36,22,1,0.53,1,,51796,49588,2021-06-25,,0.532,0.51,0,118831
20260,US,,,cbsa,,iso1:us#cbsa:20260,,288732,0.01,other,1.6,,0.64,0.55,,,,1,0,1,4,0,4,4,27523,455,,,,1276,575,35,0.594537617554859,86,,,,15,,161223,151134,2021-06-25,,0.558,0.523,2,
20300,US,,,cbsa,,iso1:us#cbsa:20300,,20940,0.02,other,3.4,,1.12,1.12,,,,2,0,1,4,2,4,4,2760,73,,,,25,8,0,0.52,2,1,1,0.17,1,,7924,6326,2021-06-25,,0.378,0.302,0,13990
20340,US,,,cbsa,,iso1:us#cbsa:20340,,43143,0.016,other,0.3,,0.97,1.03,,,0.63,0,0,0,4,1,4,0,4908,106,,,,110,48,0,0.47,6,4,0,0.44,0,,16530,14011,2021-06-25,,0.383,0.325,0,
20420,US,,,cbsa,,iso1:us#cbsa:20420,,56221,0.031,other,8.9,,0.92,0.77,,,0.69,1,1,1,4,1,4,0,4119,41,,,,94,199,20,0.46,42,28,4,0.39,5,,27989,24730,2021-06-25,,0.498,0.44,0,
20460,US,,,cbsa,,iso1:us#cbsa:20460,,47995,0.087,other,12.2,,1.68,0.88,,,0.46,3,1,2,4,3,4,0,6180,79,,,,148,50,1,0.36,8,3,1,0.62,0,,14478,12272,2021-06-25,,0.302,0.256,0,
20500,US,,,cbsa,,iso1:us#cbsa:20500,,644367,0.01,other,2.4,,0.94,0.42,,,0.86,1,0,1,4,1,4,3,48625,578,,,,2634,1764,124,0.7999696279422931,263,226,40,0.7118739815317762,13,,354043,336123,2021-06-25,,0.549,0.522,0,
20540,US,,,cbsa,,iso1:us#cbsa:20540,,37159,0.032,other,2.3,,1.0,0.92,,,0.48,1,1,1,4,1,4,0,5524,108,,,,225,52,3,0.42,14,6,1,0.48,2,,10290,8685,2021-06-25,,0.271,0.243,0,
20580,US,,,cbsa,,iso1:us#cbsa:20580,,58722,0.123,other,4.8,,1.29,0.8,,,0.94,2,2,1,4,2,4,3,10807,360,,,,101,45,3,0.5,7,6,0,0.69,7,,35260,24238,2021-06-25,,0.6,0.413,1,55966
20660,US,,,cbsa,,iso1:us#cbsa:20660,,37181,0.016,other,1.2,,0.99,1.01,,,0.95,1,0,1,4,1,4,3,2183,44,,,,162,73,0,0.65,6,6,0,0.32,1,,22549,20912,2021-06-25,,0.606,0.562,0,
20700,US,,,cbsa,,iso1:us#cbsa:20700,,170271,0.019,other,2.3,,0.69,0.68,,,0.82,1,0,1,4,0,4,2,14814,321,,,,339,196,1,0.57,29,24,1,0.33,4,,80032,68219,2021-06-25,,0.47,0.401,0,
20740,US,,,cbsa,,iso1:us#cbsa:20740,,169304,0.011,other,1.4,,0.78,0.85,,,,1,0,1,4,0,4,4,19684,218,,,,879,320,9,0.5429579067121729,42,,,0.4328,3,,82610,71760,2021-06-25,,0.488,0.424,0,
20780,US,,,cbsa,,iso1:us#cbsa:20780,,55127,0.023,other,1.0,,0.89,0.98,,,0.34,0,0,0,4,0,4,0,6345,23,,,,56,14,0,0.3,5,1,0,0.44,0,,26808,23687,2021-06-25,,0.486,0.43,0,
20820,US,,,cbsa,,iso1:us#cbsa:20820,,34008,0.009,other,0.4,,0.93,1.03,,,0.46,0,0,0,4,1,4,0,4769,83,,,,133,40,1,0.32,10,4,0,0.45,0,,14723,11225,2021-06-25,,0.433,0.33,0,22292
20900,US,,,cbsa,,iso1:us#cbsa:20900,,41556,0.061,other,8.6,,0.91,0.83,,,0.37,1,1,1,4,1,4,0,4266,117,,,,49,15,1,0.28,3,1,0,0.07,6,,16204,13803,2021-06-25,,0.39,0.332,0,28242
20940,US,,,cbsa,,iso1:us#cbsa:20940,,181215,0.024,other,8.8,,1.21,0.47,,,0.66,2,0,1,4,2,4,0,28908,741,,,,268,124,3,0.46,20,13,1,0.35,28,,110471,84754,2021-06-25,,0.61,0.468,0,183676
20980,US,,,cbsa,,iso1:us#cbsa:20980,,38682,0.013,other,4.1,,0.87,0.79,,,1.0,1,0,1,4,0,4,3,4117,115,,,,166,62,1,0.31,7,7,1,0.5,2,,13856,11242,2021-06-25,,0.358,0.291,0,
21020,US,,,cbsa,,iso1:us#cbsa:21020,,53287,0.032,other,2.5,,0.82,1.01,,,,1,1,1,4,0,4,4,4470,96,,,,,,,,,,,,0,,21238,18750,2021-06-25,,0.399,0.352,1,
21060,US,,,cbsa,,iso1:us#cbsa:21060,,153928,0.049,other,4.5,,0.82,0.65,,,,1,1,1,4,0,4,4,13416,220,,,,,,,,,,,,5,,69679,60446,2021-06-25,,0.453,0.393,1,
21120,US,,,cbsa,,iso1:us#cbsa:21120,,21859,0.059,other,0.0,,1.0,1.17,,,0.64,0,1,0,4,1,4,0,2902,58,,,,93,25,1,0.54,6,3,1,0.52,0,,7530,6383,2021-06-25,,0.345,0.292,0,
21140,US,,,cbsa,,iso1:us#cbsa:21140,,206341,0.021,other,2.9,,0.69,0.5,,,0.7,1,0,1,4,0,4,0,29532,476,,,,338,241,16,0.56,36,25,2,0.63,7,,70337,64623,2021-06-25,,0.341,0.313,0,
21180,US,,,cbsa,,iso1:us#cbsa:21180,,28695,0.017,other,5.0,,0.61,0.84,,,0.56,1,0,1,4,0,4,0,2852,15,,,,90,35,2,0.29,9,5,1,,1,,12911,11653,2021-06-25,,0.45,0.406,0,
21220,US,,,cbsa,,iso1:us#cbsa:21220,,54807,0.148,other,9.6,,0.85,0.73,,,0.23,2,2,1,4,0,4,0,5199,57,,,,75,22,1,0.24,7,1,0,0.37,12,,14780,13335,2021-06-25,,0.27,0.243,1,26766
21260,US,,,cbsa,,iso1:us#cbsa:21260,,47935,0.033,other,17.6,,0.81,0.56,,,0.69,2,1,2,4,0,4,0,3325,35,,,,50,17,2,0.31,6,4,1,0.11,2,,21318,19544,2021-06-25,,0.445,0.408,1,
21300,US,,,cbsa,,iso1:us#cbsa:21300,,83456,0.012,other,1.7,,0.64,0.89,,,0.75,1,0,1,4,0,4,1,7779,136,,,,471,113,3,0.62,20,15,1,0.78,3,,36786,34324,2021-06-25,,0.441,0.411,0,
21340,US,,,cbsa,,iso1:us#cbsa:21340,,844124,0.03,other,2.3,,0.93,0.37,,,0.89,1,0,1,4,1,4,3,137047,2746,,,,2719,1373,38,0.62,246,218,16,0.7,12,,517745,434639,2021-06-25,,0.613,0.515,2,925263
21380,US,,,cbsa,,iso1:us#cbsa:21380,,35843,0.026,other,0.4,,0.97,1.01,,,,0,0,0,4,1,4,4,4595,90,,,,,,,,,,,,0,,16788,14203,2021-06-25,,0.468,0.396,0,
21420,US,,,cbsa,,iso1:us#cbsa:21420,,61056,0.01,other,3.0,,1.36,1.12,,,0.62,2,0,1,4,2,4,0,7833,139,,,,436,92,0,0.36,16,10,0,0.57,0,,22235,18846,2021-06-25,,0.364,0.309,0,
21460,US,,,cbsa,,iso1:us#cbsa:21460,,52342,0.065,other,6.3,,1.17,0.9,,,0.49,2,1,1,4,2,4,0,5640,128,,,,131,39,0,0.28,7,3,0,0.34,0,,14432,11902,2021-06-25,,0.276,0.227,0,25303
21500,US,,,cbsa,,iso1:us#cbsa:21500,,269728,0.019,other,1.6,,0.56,0.61,,,0.88,1,0,1,4,0,4,3,21214,417,,,,1190,597,7,0.56,106,93,5,0.75,6,,137774,120292,2021-06-25,,0.511,0.446,0,
21540,US,,,cbsa,,iso1:us#cbsa:21540,,35784,0.004,other,0.8,,0.92,1.19,,,0.47,0,0,0,4,1,4,0,4058,95,,,,25,10,0,0.52,7,3,0,0.41,0,,15937,14955,2021-06-25,,0.445,0.418,0,30892
21580,US,,,cbsa,,iso1:us#cbsa:21580,,38921,0.069,other,9.9,,0.8,0.77,,,0.83,1,1,1,4,0,4,2,3769,79,,,,70,22,1,0.42,6,5,1,0.4,3,2500,25172,21268,2021-06-25,,0.647,0.546,0,30777
21640,US,,,cbsa,,iso1:us#cbsa:21640,,26985,,other,0.0,,0.99,1.17,,,,0,4,0,4,1,4,4,2503,63,,,,,,,,,,,,0,,8582,6647,2021-06-25,,0.318,0.246,0,14756
21660,US,,,cbsa,,iso1:us#cbsa:21660,,382067,0.015,other,3.7,,0.86,0.38,,,0.53,1,0,1,4,0,4,0,13944,166,,,,785,551,14,0.8,104,55,2,0.62,10,,217884,196469,2021-06-25,,0.57,0.514,1,403602
21700,US,,,cbsa,,iso1:us#cbsa:21700,,135558,0.052,other,7.0,,0.9,0.54,,,0.66,1,1,1,4,0,4,0,4528,49,,,,291,145,6,0.62,28,18,1,0.62,14,,72608,63154,2021-06-25,,0.536,0.466,0,130299
21740,US,,,cbsa,,iso1:us#cbsa:21740,,20226,0.021,other,6.6,,0.87,1.02,,,0.33,1,0,1,4,0,4,0,2305,13,,,,225,6,0,0.58,3,1,0,0.11,1,,6725,6013,2021-06-25,,0.332,0.27,0,
21780,US,,,cbsa,,iso1:us#cbsa:21780,,315086,0.034,other,2.4,,0.75,0.57,,,,1,1,1,4,0,4,4,38171,679,,,,,,,,,,,,15,,142429,133488,2021-06-25,,0.452,0.424,0,
21820,US,,,cbsa,,iso1:us#cbsa:21820,,96849,0.008,other,2.1,,0.78,0.91,,,0.62,1,0,1,4,0,4,0,8000,44,,,,175,55,2,0.46,13,8,0,0.66,0,,37205,34092,2021-06-25,,0.384,0.352,0,
21840,US,,,cbsa,,iso1:us#cbsa:21840,,18295,0.008,other,0.0,,1.0,1.17,,,,0,0,0,4,1,4,4,1335,35,,,,25,12,0,0.37,2,1,0,,0,,7333,6781,2021-06-25,,0.401,0.371,0,15279
21860,US,,,cbsa,,iso1:us#cbsa:21860,,19683,0.011,other,0.0,,0.95,1.2,,,,0,0,0,4,1,4,4,2353,33,,,,57,7,0,0.24,0,,,,0,,9051,8685,2021-06-25,,0.46,0.441,0,
21900,US,,,cbsa,,iso1:us#cbsa:21900,,56072,0.032,other,3.8,,0.69,0.81,,,,1,1,1,4,0,4,4,4642,52,,,,207,,,0.29,14,,,0.27,1,,25799,22587,2021-06-25,,0.46,0.403,1,
21980,US,,,cbsa,,iso1:us#cbsa:21980,,24909,0.034,other,9.7,,1.11,0.86,,,0.43,2,1,1,4,2,4,0,2118,49,,,,40,12,1,0.55,4,1,0,,3,,8789,7937,2021-06-25,,0.353,0.319,0,15725
22020,US,,,cbsa,,iso1:us#cbsa:22020,,246145,0.021,other,2.0,,0.77,0.66,,,,1,0,1,4,0,4,4,33042,301,,,,,,,,,,,,3,,131117,123372,2021-06-25,,0.533,0.501,0,
22060,US,,,cbsa,,iso1:us#cbsa:22060,,66972,0.02,other,2.6,,0.81,0.89,,,,1,0,1,4,0,4,4,8208,110,,,,49,21,0,0.37,0,,,,1,,34863,32840,2021-06-25,,0.521,0.49,0,
22100,US,,,cbsa,,iso1:us#cbsa:22100,,67215,0.022,other,7.7,,0.83,0.76,,,0.81,1,0,1,4,0,4,2,8972,116,,,,471,59,1,0.81,6,4,1,0.37,5,,21772,18965,2021-06-25,,0.324,0.282,0,
22140,US,,,cbsa,,iso1:us#cbsa:22140,,123958,0.04,other,6.3,,0.76,0.5,,,0.85,1,1,1,4,0,4,2,15691,497,,,,272,137,18,0.48,19,16,5,0.79,6,12250,73599,61307,2021-06-25,,0.594,0.495,1,75907
22180,US,,,cbsa,,iso1:us#cbsa:22180,,526719,0.054,other,4.1,,0.83,0.25,,,0.84,1,1,1,4,0,4,2,46923,558,,,,1066,639,17,0.7297467166979361,91,76,6,,31,,144947,133179,2021-06-25,,0.275,0.253,1,
22220,US,,,cbsa,,iso1:us#cbsa:22220,,534904,0.054,other,6.4,,1.14,0.27,,,0.49,2,1,1,4,2,4,0,62744,801,,,,1595,746,13,0.5836739811912226,179,87,7,0.5185418326693227,41,,217209,176231,2021-06-25,,0.406,0.329,1,
22260,US,,,cbsa,,iso1:us#cbsa:22260,,58746,0.019,other,1.5,,0.84,1.05,,,0.66,1,0,1,4,0,4,0,5864,84,,,,133,37,0,0.23,5,3,1,0.45,0,,25422,24198,2021-06-25,,0.433,0.412,0,
22280,US,,,cbsa,,iso1:us#cbsa:22280,,57510,0.076,other,6.2,,0.97,0.76,,,0.86,1,1,1,4,1,4,3,3322,65,,,,63,25,1,0.16,3,2,,,4,,22067,20139,2021-06-25,,0.384,0.35,0,39974
22300,US,,,cbsa,,iso1:us#cbsa:22300,,75783,0.001,other,1.5,,0.92,1.24,,,0.55,1,0,1,4,1,4,0,7003,133,,,,201,93,1,0.46,52,28,1,0.13,4,,31688,29270,2021-06-25,,0.418,0.386,0,
22340,US,,,cbsa,,iso1:us#cbsa:22340,,16700,0.029,other,3.4,,0.85,1.22,,,0.7,1,0,1,4,0,4,0,2134,83,,,,75,22,1,0.22,4,3,1,,1,,4946,4528,2021-06-25,,0.296,0.271,0,9083
22380,US,,,cbsa,,iso1:us#cbsa:22380,,143476,0.029,other,4.1,,0.94,0.65,,,0.86,1,0,1,4,1,4,3,17906,329,,,,378,209,6,0.53,34,29,1,0.49,9,,75269,68046,2021-06-25,,0.525,0.474,0,137878
22420,US,,,cbsa,,iso1:us#cbsa:22420,,405813,0.009,other,0.8,,0.65,0.59,,,0.92,0,0,0,4,0,4,3,41738,969,,,,1151,874,19,0.71,156,143,7,0.7,2,,171272,155045,2021-06-25,,0.422,0.382,0,326317
22500,US,,,cbsa,,iso1:us#cbsa:22500,,204911,0.016,other,3.3,,0.76,0.63,,,0.81,1,0,1,4,0,4,2,26594,602,,,,1321,727,14,0.5686903860711582,124,101,4,0.6929032258064516,6,,85079,73138,2021-06-25,,0.415,0.357,0,
22520,US,,,cbsa,,iso1:us#cbsa:22520,,147970,0.033,other,2.9,,0.67,0.58,,,0.62,1,1,1,4,0,4,0,16005,390,,,,646,358,15,0.475061919504644,68,42,10,0.4035294117647059,0,,54312,45324,2021-06-25,,0.367,0.306,0,97720
22540,US,,,cbsa,,iso1:us#cbsa:22540,,103403,0.008,other,2.8,,0.72,0.78,,,0.62,1,0,1,4,0,4,0,13874,139,,,,189,95,1,0.5,15,9,0,0.58,4,,43951,35465,2021-06-25,,0.425,0.343,1,
22580,US,,,cbsa,,iso1:us#cbsa:22580,,67029,0.015,other,1.5,,0.83,0.98,,,0.31,1,0,1,4,0,4,0,7414,216,,,,143,48,0,0.27,10,3,0,0.21,3,,21257,19722,2021-06-25,,0.317,0.294,0,
22620,US,,,cbsa,,iso1:us#cbsa:22620,,24994,0.029,other,5.1,,1.17,0.93,,,0.17,2,0,1,4,2,4,0,3641,44,,,,118,15,1,0.32,6,1,0,0.07,2,,9171,7441,2021-06-25,,0.367,0.298,0,
22660,US,,,cbsa,,iso1:us#cbsa:22660,,356899,0.017,other,6.6,,0.95,0.29,,,0.69,1,0,1,4,1,4,0,27599,248,,,,744,422,22,0.6,71,48,8,0.78,44,,168399,148790,2021-06-25,,0.472,0.417,0,
22700,US,,,cbsa,,iso1:us#cbsa:22700,,35904,0.06,other,8.8,,1.33,0.87,,,0.83,2,1,1,4,2,4,2,5171,94,,,,200,45,1,0.74,10,9,1,0.81,6,,16718,15667,2021-06-25,,0.466,0.436,0,34676
22780,US,,,cbsa,,iso1:us#cbsa:22780,,52607,0.067,other,10.0,,1.07,0.75,,,,1,1,1,4,1,4,4,3599,55,,,,46,,,,0,,,,7,,7011,5942,2021-06-25,,0.133,0.113,0,
22800,US,,,cbsa,,iso1:us#cbsa:22800,,58162,,other,4.4,,0.81,0.71,,,,1,4,1,4,0,4,4,6356,106,,,,,,,,,,,,8,,21265,18674,2021-06-25,,0.366,0.321,0,
22820,US,,,cbsa,,iso1:us#cbsa:22820,,29068,0.01,other,5.4,,1.15,1.05,,,,2,0,1,4,2,4,4,2735,96,,,,75,7,0,0.18,10,0,0,0.03,3,,8266,7304,2021-06-25,,0.284,0.251,0,
22840,US,,,cbsa,,iso1:us#cbsa:22840,,71513,0.042,other,2.2,,0.7,0.9,,,0.92,1,1,1,4,0,4,3,8939,190,,,,134,41,0,0.32,10,9,0,0.46,0,,18363,15239,2021-06-25,,0.257,0.213,0,31796
22860,US,,,cbsa,,iso1:us#cbsa:22860,,47429,0.004,other,2.7,,0.8,0.98,,,0.8,1,0,1,4,0,4,1,3199,105,,,,144,47,1,0.4,14,11,0,0.69,3,,9995,8667,2021-06-25,,0.211,0.183,0,
22900,US,,,cbsa,,iso1:us#cbsa:22900,,250368,0.084,other,6.4,,1.0,0.4,,,,1,1,1,4,1,4,4,28651,502,,,,1274,458,,0.5346938775510204,93,,,,12,,75715,61886,2021-06-25,,0.302,0.247,0,
23060,US,,,cbsa,,iso1:us#cbsa:23060,,413263,0.042,other,3.2,,0.8,0.4,,,,1,1,1,4,0,4,4,45872,758,,,,1417,1193,29,0.6557657021877206,283,,,,14,,172176,160080,2021-06-25,,0.417,0.387,0,
23140,US,,,cbsa,,iso1:us#cbsa:23140,,32399,0.117,other,14.4,,0.83,0.71,,,,2,2,2,4,0,4,4,4445,60,,,,25,2,0,0.16,0,,,,5,,12154,11260,2021-06-25,,0.375,0.348,0,
23180,US,,,cbsa,,iso1:us#cbsa:23180,,73738,0.022,other,5.0,,0.74,0.76,,,,1,0,1,4,0,4,4,5978,79,,,,,,,,,,,,6,,45409,39392,2021-06-25,,0.616,0.534,0,
